track_id,track_name,artist_name,album_name,release_year,track_genre,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
fJAFDRmocothxyyGHXwp0y,Dreaming Road,Elio Miles,Summer Stars,2015,pop,85,169875,FALSE,0.817,0.784,0,-10.857,0,0.097,0.022,0.098,0.052,0.582,106.09,5
G9ORIkn5nHzd41W85Rv1in,Lost Dance,Sage Wave,Last Memory,1999,r-n-b,42,225032,FALSE,0.589,0.69,1,-16.331,0,0.045,0.766,0.022,0.161,0.513,116.17,4
K4v1r5buaPkYDAFC6b5dpH,Northern Lights,Jade Vale,Golden Rain,2000,house,50,235210,FALSE,0.603,0.834,4,-10.646,0,0.283,0,0.284,0.054,0.382,161.27,4
guQLCxn5SrRPQXl6hpbqHH,Summer Journey,Elio Vale,Midnight Road,2017,indie,92,164277,FALSE,0.605,0.661,10,-6.813,1,0.083,0.31,0.204,0.277,0.812,135.01,4
FyPBWC1R7WryPO6vTGaeRL,Hidden Memory,Ivy Bloom,Wild Hearts,2025,latin,64,134194,FALSE,0.691,0.765,9,-15.439,1,0.072,0.457,0.229,0.267,0.583,105.2,5
fliJ01QYl3MJeRE0BMMKqf,Last Dance,Vera Soul,Endless Signal,2018,ambient,64,182639,FALSE,0.401,0.097,2,-28.154,0,0.231,1,0.776,0.113,0.137,103.79,4
1n7bAkGkkxdCw51eoG2Bv2,Golden Signal,Avery Fox,Burning Journey,2020,jazz,59,177682,FALSE,0.41,0.248,3,-23.518,1,0.027,0.743,0.599,0.225,0.427,128.66,3
iDKBRWLs9e0quutcaA2T4u,Velvet Journey,Orion River,Hidden Dance,2025,country,71,283334,FALSE,0.593,0.823,1,-7.874,1,0.058,0.101,0.054,0.021,0.551,133.33,4
yGmtySXukxEtqjlgBGJgG7,Golden Love,Mira Miles,Neon Lights,1995,blues,53,236474,TRUE,0.453,0.417,11,-18.067,0,0.11,0.717,0.029,0.024,0.473,100.36,3
h2Rn1JgNxN4X5FW8rwB7mQ,Falling Rain,Vera Rhythm,Dreaming Waves,2018,electronic,76,222704,FALSE,0.823,0.773,5,-16.249,1,0.066,0.328,0.065,0.263,0.648,137.04,4
ISoP2H41Bp6QiFY0VESEDM,Silent Rain III,Nico Stone,Falling Waves,1996,jazz,35,312845,FALSE,0.32,0.093,0,-25.944,0,0.107,1,0.323,0.029,0.595,108.78,4
MtGMQl38SlugmygwnBldNK,Velvet Dance,Ivy River,Northern Fire,2019,hip-hop,72,169477,FALSE,0.806,0.483,11,-19.165,1,0.475,0.601,0.111,0.085,0.649,62.26,4
zC9BapHaH6Y3ob52wQ5rfG,Golden Sunrise Again,Atlas Fox,Summer Echo,2023,house,63,217522,FALSE,0.753,0.99,8,-4.181,1,0.018,0.212,0.012,0.243,0.676,121.34,4
haLOldtrpfL2ApOkyI2fNs,Falling Shadows,Milo River,Lost Waves,2015,hip-hop,81,292671,FALSE,0.657,0.788,3,-11.02,1,0.296,0.257,0.133,0.067,0.615,102.95,4
uhZ4UvKfQa7dJ0jMjVvDb5,Midnight Sky,Nico Ray,Summer Memory,2013,house,64,216267,FALSE,0.99,0.73,10,-14.663,0,0.132,0.152,0.058,0.127,0.671,131.02,4
yHCq8BDL2JhvFsJjoIurA7,Midnight Journey II,Vera Beat,Midnight Dreams,2025,soul,97,224231,FALSE,0.624,0.755,4,-8.721,1,0.248,0.544,0.02,0.065,0.373,124.35,4
jIolXFFM99c2ByhptWZJpw,Hidden Hearts,Elio River,Midnight Dance,2003,hip-hop,77,211052,FALSE,0.851,0.839,0,-5.927,0,0.276,0.308,0.145,0.322,0.644,124.15,3
IqhfrTWotxrvhiqBSrYvPC,Dreaming Rain,Kai Lane,Dreaming Shadows,2007,blues,37,203334,FALSE,0.423,0.408,2,-15.23,1,0.099,0.763,0.099,0.368,0.833,92.68,4
dZDzg4Vuddf5xA1HTzoOGi,Lost Road,Milo Star,Crystal Story,2025,metal,68,200865,FALSE,0.445,0.923,7,-5.324,0,0.12,0.526,0.147,0.148,0.379,109.89,4
o6zKKnLzqAAvR0mbYtWdMT,Silver Memory III,Vera Gray,Hidden Sky,2001,pop,36,280756,FALSE,0.698,0.941,8,-4.804,0,0.041,0.23,0.017,0.494,0.49,104.39,3
5GpY4naxvzMTzC8t6Zu1GQ,Hidden Love,Riven Beat,Northern Memory,1996,edm,64,342425,FALSE,0.695,0.778,6,-9.54,1,0.038,0.309,0.007,0.157,0.789,124.52,4
jPXzZUmK36nM2FPx6lSrMo,Dreaming Love,Vera Beat,Hidden Road,2001,metal,27,269136,TRUE,0.316,0.678,1,-11.291,0,0.029,0.518,0.176,0.201,0.317,164.34,3
12j4XOb04F7TAluT33gZfE,Endless Sky,Mira Star,Velvet Rhythm,2025,classical,73,265772,FALSE,0.06,0.068,1,-24.549,0,0.103,1,0.488,0.118,0.372,89.49,4
1Mt6EDa9kR2ymIiabZdRck,Electric Sunrise III,Kai Bloom,Dreaming Moon,2021,latin,60,196389,FALSE,0.934,0.694,10,-19.396,1,0.114,0.169,0.178,0.126,0.517,62.37,4
vwDojoRVoLgYDhnuNvLFCE,Broken Dreams Tonight,Kai Gray,Summer Rain,1999,pop,58,151852,FALSE,0.7,0.595,2,-15.77,1,0.335,0.572,0.008,0.033,0.635,137.65,5
yHXvDG3xCaxZ5o4BEUJMH0,Dreaming Rain,Kai Miles,Last Hearts,2017,reggae,50,217616,TRUE,0.763,0.414,1,-15.962,0,0.068,0.701,0.053,0.372,0.66,89.02,5
n4xYRC7t8USQF4Wn3Pl4Ri,Neon Story,Leo Soul,Wild Waves,2015,metal,76,264384,FALSE,0.428,0.893,6,-5.147,0,0.048,0.099,0.191,0.148,0.279,160.03,5
crk8SEbsuanCy5klHPLXzK,Lost Road Tonight,Mira Vale,Velvet Rhythm,2023,ambient,43,166023,FALSE,0.239,0.505,10,-18.718,1,0.214,0.596,0.394,0.044,0.774,84.35,4
3dELdHA2avOTkiymz2Lacs,Lost Stars,Elio Star,Electric Waves,2022,jazz,62,196697,FALSE,0.618,0.21,11,-26.494,0,0.088,0.973,0.591,0.248,0.453,108.38,4
2ZoyhytlFyHJmyXA17wL5W,Silver Fire,Zara Miles,Wild Moon,2018,blues,62,220348,FALSE,0.561,0.29,3,-25.388,0,0.067,0.836,0.03,0.067,0.622,74.75,5
doReJQR3NVM9Njkajzyx0Q,Blue Dreams Again,Remy Sky,Blue Love,1998,folk,67,206128,FALSE,0.667,0.28,10,-25.103,0,0.085,1,0.099,0.237,0.503,142.01,4
Za7SLyBf5Kltxghft7WjO1,Silver Fire,Aria Wave,Dreaming Hearts,2010,country,18,178415,FALSE,0.778,0.884,10,-14.12,1,0.033,0.054,0.28,0.122,0.758,113.13,4
zknlyXDUFhVvvi1bjPar6I,Broken Fire,Riven Soul,Last Dance,2002,soul,60,235101,FALSE,0.644,0.505,1,-18.041,0,0.149,0.389,0.316,0.031,0.583,90.86,4
5vtb2yULeiIV3TbC9UTSGR,Velvet Fire Tonight,Echo Ray,Broken Love,2016,k-pop,83,317712,FALSE,0.8,0.914,5,-5.817,1,0.084,0.049,0.069,0.432,0.767,136.2,4
8dP86Ayqyq8Tw9MAsA8N4T,Electric Sky,Mira Echo,Golden Rain,2022,country,82,177696,FALSE,0.767,0.535,9,-15.702,1,0.026,0.419,0.008,0.123,0.39,136.43,5
ULnDibbQJEAtqULY7mbbYD,Burning Sky,Orion Ray,Endless Rain,2021,house,96,284856,FALSE,0.948,0.69,8,-11.08,0,0.013,0.339,0.198,0.089,0.547,101.93,4
IZ3GKhQRN14orVH00UeK6d,Silent Journey II,Remy Beat,Silver Lights,2007,latin,54,281001,FALSE,0.92,0.689,9,-10.087,1,0.204,0.252,0.286,0.092,0.501,100.61,4
aoDzpdo4SNbtZ7D87vhWQ4,Silver Story II,Orion Ray,Blue Signal,2011,classical,73,248167,FALSE,0.206,0.209,6,-25.5,1,0.178,0.789,0.525,0.124,0.72,124.27,4
3NSm6pZtrY1f8ooJM5KSii,Velvet Stars Tonight,Mira Miles,Wild Hearts,1998,house,62,202343,FALSE,0.854,0.812,11,-12.311,1,0.167,0.128,0.001,0.138,0.516,138.83,5
hMMdiIHEfGdmQPeysvCe2o,Midnight Waves III,Avery River,Electric Stars,2023,indie,47,164252,TRUE,0.73,0.725,7,-10.932,1,0.116,0.388,0.12,0.211,0.732,91.86,5
RnI3rprjGd7s0Kz2AWtkbt,Last Sunrise,Luna Hart,Neon Waves,2020,house,54,291706,FALSE,0.925,0.527,11,-15.815,1,0.071,0.653,0.129,0.151,0.656,99.92,4
6GWynnOxH5UFnEaGi8lLpc,Velvet Stars,Atlas River,Northern Memory,2023,hip-hop,54,244738,FALSE,0.88,0.668,10,-15.528,0,0.41,0.523,0.165,0.501,0.521,99.34,4
47apezPKlPBsDgYA1LeUTv,Wild Signal Tonight,Remy Rhythm,Velvet Fire,2003,blues,22,216644,FALSE,0.468,0.201,1,-25.15,1,0.036,0.936,0.023,0.101,0.285,87.77,4
Pj6ZGY3VJhLpFoMXuF6itM,Falling Road II,Jade Bloom,Endless Love,2021,k-pop,39,201035,FALSE,0.804,0.765,8,-10.37,1,0.06,0.225,0.295,0.121,0.699,110.25,5
ZibGz1TdjyB73OyuurjH1U,Midnight Sunrise,Orion Wave,Northern Dance,2012,rock,52,179466,FALSE,0.544,0.99,0,-11.017,0,0.037,0.182,0.274,0.305,0.473,147.26,4
LVvRiklVsLBQbdjguS8kzo,Falling Love,Luna Ray,Silver Hearts,2007,soul,92,249974,FALSE,0.551,0.62,5,-16.88,1,0.044,0.556,0.167,0.089,0.839,118.25,4
8IXJeDfx2iPYdjWqb3LrfG,Silent Stars,Nico Echo,Electric Road,2024,k-pop,27,180786,FALSE,0.82,0.672,2,-13.478,1,0.072,0.308,0.141,0.25,0.642,108.12,4
bhwpM2QFxhgxkx0H1uZwes,Silver Fire II,Nova Fox,Northern Shadows,2023,pop,73,283272,FALSE,0.659,0.627,2,-17.843,1,0.051,0.318,0.004,0.058,0.565,113.18,4
3NoUrpDx0IWuKsqhwaBKNK,Falling Signal III,Aria Moon,Northern Love,2022,metal,87,210061,FALSE,0.423,0.794,6,-13.832,0,0.023,0.088,0.288,0.22,0.275,103.58,4
sfSIB0xY01DRiAfnbIJk6S,Hidden Lights,Maya Vale,Midnight Sky,2009,jazz,43,198020,FALSE,0.726,0.443,5,-22.804,1,0.13,0.41,0.305,0.175,0.351,123.28,5
NezShEA8nu5tX2yUhiOot7,Neon Journey,Mira Echo,Silent Sky,2010,hip-hop,62,213312,TRUE,0.784,0.841,11,-10.984,0,0.456,0.123,0.084,0.238,0.457,92.79,4
RSURCQI99VAKijrxpkQ5IQ,Neon Sunrise,Nico Vale,Midnight Rhythm,2026,latin,72,197041,FALSE,0.687,0.717,7,-10.642,1,0.027,0.451,0.1,0.409,0.587,136.41,4
xO11wz87KwleD5zzZ0Qxtf,Velvet Dance,Milo River,Hidden Waves,2015,ambient,65,201902,FALSE,0.253,0.354,3,-22.435,1,0.202,0.395,0.336,0.245,0.394,66.91,4
nJkzdXA3RIQ3BBYIz6T2Tk,Dreaming Stars,Jade Bloom,Velvet Hearts,1995,latin,41,233445,FALSE,0.817,0.876,2,-8.411,0,0.091,0.484,0.149,0.282,0.879,103.33,5
xgcnS1ffBHNOhGKz0pfJx4,Neon Hearts,Leo Gray,Broken Stars,2007,r-n-b,59,210044,FALSE,0.655,0.627,5,-15.014,1,0.19,0.339,0.022,0.25,0.732,94.68,5
qSxzerd9xylDnR9KmVqukK,Broken Stars,Milo Soul,Endless Sky,2012,electronic,92,233273,FALSE,0.99,0.763,10,-16.123,0,0.087,0.316,0.145,0.202,0.712,122.74,5
Sj6CoVVIwAm3jnQvxuAPmR,Burning Memory,Maya Soul,Endless Rhythm,1996,ambient,70,176643,FALSE,0.455,0.05,8,-29.401,1,0.024,0.762,0.587,0.219,0.625,70.74,4
ZI2l1rYySrY27bVczqmBNo,Silent Signal,Milo Stone,Electric Love,2019,hip-hop,56,262032,FALSE,0.585,0.668,3,-10.753,0,0.277,0.309,0.073,0.068,0.503,96.15,4
74OZlmwcvPrleWhNVlKrwN,Last Fire,Avery River,Dreaming Story,2004,soul,39,216551,FALSE,0.478,0.572,2,-18.364,1,0.088,0.558,0.284,0.061,0.679,82.5,5
ng71YFjOwvdE2Uiat36fvk,Dreaming Rhythm III,Remy Soul,Velvet Stars,2012,soul,48,155884,FALSE,0.555,0.504,10,-24.305,0,0.024,0.46,0.07,0.074,0.777,95.63,3
hEfXWWaNcebXpduAiPbMb9,Northern Stars Again,Luna Wave,Silver Sky,2015,r-n-b,64,267643,FALSE,0.712,0.799,5,-14.88,1,0.192,0.084,0.024,0.069,0.436,96.85,4
s4Wtbi9DP0Bew1J8Lmfpo4,Broken Journey,Kai Rhythm,Silent Rain,1995,blues,43,224613,FALSE,0.567,0.508,2,-17.109,0,0.055,0.873,0.041,0.053,0.189,125.46,3
ES6HKylpF9Qscr8i3Ut5b7,Electric Dance,Atlas Beat,Midnight Signal,2021,pop,70,218811,FALSE,0.687,0.446,11,-16.681,1,0.05,0.588,0.139,0.251,0.463,130.09,4
27ENRHGXc5bDWgfSwjq44c,Silver Echo,Avery Wave,Electric Echo,2003,punk,56,145286,FALSE,0.506,0.835,10,-8.712,1,0.03,0.032,0.055,0.042,0.63,188.77,4
eeuvJeaoMVVs6pOdFfERmf,Silent Rain,Jade Miles,Silent Moon,2020,ambient,47,160133,FALSE,0.395,0.327,3,-20.022,1,0.055,0.594,0.562,0.22,0.399,84.42,4
IkuOL488XOAgEBgDc7bxpQ,Velvet Road,Maya Ray,Burning Love,2010,ambient,50,258549,FALSE,0.36,0.531,4,-20.953,1,0.029,0.729,0.374,0.046,0.255,71.91,5
UwQEXXpqTma0O3gnYyOojJ,Northern Shadows,Maya Lane,Silent Waves,2013,reggae,63,150745,FALSE,0.756,0.624,8,-11.757,0,0.029,0.32,0.362,0.519,0.573,95.11,4
wDWLjhQ13ohOf1NNtz9dUK,Silent Sky,Skye Gray,Wild Waves,1997,soul,28,217651,FALSE,0.53,0.689,5,-14.67,0,0.095,0.212,0.475,0.195,0.566,112,3
FRE4F39BvtQezwifiSt2uq,Wild Dance,Luna Gray,Silver Love,2000,rock,51,197493,FALSE,0.366,0.577,3,-11.087,1,0.236,0.576,0.132,0.074,0.61,122.87,3
qj3lRRAVy7XAqaXymsUBry,Blue Fire,Elio Sky,Burning Love,2008,punk,81,344409,FALSE,0.618,0.953,6,-3.867,0,0.015,0,0.105,0.19,0.418,153.46,4
Ds1qNmjVaayboEWV8Rp5VV,Broken Moon Tonight,Jade Echo,Blue Road,2001,punk,64,215875,FALSE,0.652,0.774,9,-8.496,0,0.234,0.363,0.018,0.385,0.577,155.48,5
zhdQRPEHLrN00zi3R0jqdw,Northern Journey,Riven Star,Blue Lights,2019,house,83,160337,FALSE,0.72,0.933,3,-4.604,0,0.191,0,0.004,0.055,0.99,134.37,3
ZaaEVcGaMfIcyuck5sjzIM,Electric Sunrise,Nico Blue,Burning Waves,2018,reggae,69,277992,FALSE,0.713,0.615,7,-13.102,0,0.014,0.476,0.026,0.215,0.708,117.11,4
5ctipPslGtXxS01RPYootv,Endless Story Forever,Orion Lane,Electric Moon,2021,electronic,39,183077,FALSE,0.719,0.775,0,-7.814,0,0.001,0.277,0.187,0.473,0.411,114.76,4
qKYw112xwyUmrX8VXbomdw,Burning Hearts,Milo Star,Endless Rhythm,2010,country,64,213895,FALSE,0.613,0.402,10,-15.486,1,0.013,0.642,0.253,0.08,0.285,106.27,4
rVrwlmHe2EARiKVL0QCPYp,Electric Stars,Avery Rhythm,Blue Rhythm,2013,blues,34,218785,FALSE,0.512,0.517,9,-22.598,0,0.031,0.564,0.139,0.102,0.668,98.61,3
KEMf0i8Et4elXV34s9dRWi,Golden Rain,Luna Lane,Silver Stars,2019,reggae,45,124929,FALSE,0.729,0.674,1,-10.835,0,0.067,0.111,0.312,0.155,0.785,104.09,4
LbViYkgmpjb2UwCOcn5vtc,Silver Echo Again,Vera Rhythm,Dreaming Sky,2001,blues,56,120663,FALSE,0.476,0.397,5,-17.546,0,0.067,0.929,0.195,0.113,0.309,83.67,4
99SqQAtQIfaHwz8WI5aYm4,Silver Echo III,Avery Star,Silent Fire,2017,hip-hop,70,156043,FALSE,0.877,0.624,11,-8.963,0,0.417,0.493,0.389,0.126,0.614,86.85,4
HRgSAYkhlbFDwjDgzoWsNj,Velvet Sky,Kai Echo,Crystal Journey,2008,rock,22,205359,TRUE,0.099,0.624,5,-12.074,1,0.034,0,0.132,0.205,0.422,135.25,4
eKsb0uyho1ueIwOH3BpXgd,Last Journey,Nico Blue,Silver Waves,2010,indie,79,273023,TRUE,0.62,0.466,5,-18.009,1,0.055,0.693,0.025,0.199,0.544,124.21,3
y2ZVnNLCt9dUGSL329hCDy,Crystal Stars,Ivy Lane,Endless Rain,2018,jazz,68,253215,FALSE,0.502,0.494,1,-17.124,0,0.008,0.728,0.316,0.446,0.404,119.23,5
eSgcVKqD9rYLewcHcKHhVz,Silent Hearts,Nico Hart,Hidden Moon,2001,folk,100,314491,FALSE,0.678,0.535,10,-17.34,0,0.089,0.289,0.079,0.12,0.637,118.2,4
KQ29CBd9r7ZRxH0WT2ROtQ,Endless Dreams,Remy Bloom,Last Memory,2010,r-n-b,79,281289,FALSE,0.671,0.751,6,-12.87,1,0.022,0.351,0.038,0.147,0.671,108.53,4
CFP8tZZdNVmOrFUGFEqO6y,Falling Shadows Again,Nico Vale,Burning Memory,2020,metal,72,236725,FALSE,0.164,0.99,0,-11.33,1,0.177,0,0.037,0.182,0.347,164.87,4
H278pwQcRtkfQFU2Jn1QuH,Midnight Stars III,Milo Vale,Silent Waves,2025,folk,66,181279,FALSE,0.522,0.414,11,-18.727,0,0.003,0.548,0.004,0.102,0.587,99.88,4
gMT0fhN0aUist0PPYfcbg9,Lost Fire,Vera Star,Hidden Story,2004,reggae,63,206429,FALSE,0.727,0.607,9,-16.05,0,0.004,0.552,0.229,0.039,0.736,112.78,4
pEeQePFDEdGsuADBGuR2oh,Midnight Sunrise,Maya Soul,Endless Stars,2006,latin,65,185464,FALSE,0.495,0.738,9,-13.731,0,0.055,0.407,0.041,0.177,0.708,69.29,4
bBxMdz7iOBTet59kc5Jl7w,Falling Dreams,Nova Sky,Midnight Sunrise,2001,metal,50,173859,FALSE,0.197,0.863,9,-9.471,0,0.075,0.074,0.012,0.272,0.553,167.14,4
slhAhEcXRtojAtEDrMyaEl,Hidden Journey Tonight,Avery River,Golden Moon,2012,metal,100,172027,FALSE,0.376,0.99,9,-7.1,1,0.078,0.085,0.177,0.114,0.161,132.22,3
xb0WRmQeTbeMjSGmwintKP,Hidden Moon,Vera Beat,Broken Love,2010,latin,99,220360,FALSE,0.694,0.682,11,-11.369,0,0.023,0.608,0.627,0.027,0.407,98.01,3
anwkKGrqowxAXUEC0jZIl0,Blue Rain II,Jade Star,Burning Story,2015,metal,49,227288,FALSE,0.43,0.828,3,-12.535,0,0.034,0.252,0.165,0.09,0.438,129.02,5
f3JXX6RKkvDbFycGG1eJy0,Last Fire,Milo Lane,Silent Fire,2026,hip-hop,55,144820,FALSE,0.793,0.668,11,-18.321,0,0.303,0.475,0.257,0.01,0.448,111.7,4
AUOzhqcsA5c7hhnaj5WM3s,Endless Story,Luna Sky,Last Lights,2003,house,49,207508,FALSE,0.761,0.917,10,-6.838,1,0.254,0.163,0.015,0.007,0.407,161.28,3
RZ0Lq2OMEFaQrp8hWjhmbo,Endless Waves III,Kai Rhythm,Lost Dance,2022,indie,17,218906,FALSE,0.47,0.568,0,-14.596,1,0.114,0.345,0.118,0.264,0.486,111.37,4
DZXtyqdqiELY9IsJ8czi8M,Golden Sky,Elio Rhythm,Midnight Sky,2015,edm,95,248038,FALSE,0.99,0.99,4,-6.295,0,0.058,0,0.337,0.287,0.729,110.37,4
psTkGU5JsT9MuQ1VoGvo1l,Neon Dance,Nico Blue,Midnight Dance,2004,country,59,174209,TRUE,0.653,0.446,11,-21.505,1,0.063,0.58,0.083,0.112,0.667,110.7,3
K42vCrnTLGyf67TjYHWwMq,Wild Lights,Aria Soul,Silver Waves,2003,soul,11,289616,FALSE,0.705,0.34,1,-20.163,0,0.099,0.531,0.175,0.157,0.577,121.42,4
CgMwEgM1WQl0l55495kV18,Burning Moon,Echo Hart,Blue Story,2005,electronic,71,261451,FALSE,0.722,0.715,1,-12.804,0,0.105,0.361,0.117,0.181,0.733,113.27,3
crPaCCKPEQix7xxgyO707i,Lost Signal,Nico Wave,Silent Dreams,2003,country,75,204818,FALSE,0.556,0.589,0,-17.047,1,0.01,0.116,0.22,0.02,0.746,136.86,3
i5G7DJDtcERa74qnyz5jaM,Midnight Love Again,Ivy Lane,Crystal Stars,2021,reggae,90,214982,FALSE,0.503,0.692,6,-8.726,1,0.164,0.301,0.101,0.042,0.636,72.84,4
Hk9o5FI9ZUFcgpDqEQzD8a,Lost Rhythm,Echo River,Endless Rhythm,2004,latin,55,199748,TRUE,0.972,0.599,11,-16.04,0,0.064,0.7,0.295,0.104,0.544,69.17,4
do2mUCjyDTjmorc2mk6pqP,Golden Rain,Nova Soul,Burning Sky,2019,latin,92,263167,FALSE,0.948,0.8,3,-14.116,0,0.027,0.395,0.046,0.098,0.509,101.3,4
qsbGrUKOtnqZQbcOL2I33K,Golden Memory Tonight,Avery Miles,Blue Moon,2008,country,78,249544,FALSE,0.704,0.239,4,-22.133,1,0.002,0.861,0.151,0.061,0.509,127.09,4
mLKJBOKthPzqmtqg8PTvrW,Hidden Love,Zara Ray,Blue Sky,1997,indie,36,202029,FALSE,0.582,0.559,11,-16.644,1,0.099,0.69,0.046,0.262,0.685,137.69,3
EZgJa6HPf822oPDefsFOp6,Falling Dance III,Vera Rhythm,Golden Journey,1996,blues,65,196560,FALSE,0.431,0.381,7,-24.28,1,0.067,0.618,0.102,0.083,0.376,116.59,5
8vhrhffNg0SbeHPOnvp5ro,Summer Stars,Aria North,Lost Sunrise,2014,reggae,36,296295,FALSE,0.849,0.5,0,-19.285,0,0.127,0.506,0.123,0.048,0.524,109.47,4
SLFRS6PuRvWvcdR8sAJaXq,Wild Rhythm Tonight,Sage Miles,Dreaming Rhythm,2016,r-n-b,77,236773,FALSE,0.666,0.746,4,-9.609,1,0.02,0.354,0.215,0.369,0.476,69.49,3
PUtZtXJXHgsSH5SbrLY6xu,Lost Journey,Zara Beat,Falling Rain,2019,blues,78,237161,FALSE,0.376,0.538,4,-19.971,1,0.033,0.642,0.226,0.053,0.384,105.8,5
C3gmMWLRyOWKJjuEbDb5kW,Lost Shadows,Atlas Beat,Wild Rain,1999,metal,85,98228,FALSE,0.635,0.835,6,-11.106,0,0.013,0.164,0.076,0.103,0.207,128.37,4
5IxP0JbOh3bDdjVJFScn1M,Golden Sunrise,Luna Miles,Hidden Shadows,1999,house,63,186565,FALSE,0.612,0.738,8,-17.93,0,0.011,0.169,0.111,0.099,0.599,125.33,5
aho3F32yEayPPCvDyghnpu,Lost Signal,Vera Blue,Silver Moon,2000,pop,57,236495,FALSE,0.936,0.827,1,-13.173,1,0.021,0.309,0.028,0.298,0.627,105.41,4
ReK2O42rAVlOoD5foB9Y8r,Neon Dance,Aria Miles,Falling Shadows,2017,edm,69,139208,FALSE,0.751,0.908,11,-11.591,0,0.114,0.366,0.228,0.026,0.631,143.73,4
tuPDW9WYppWWJvC3kppTLP,Midnight Journey,Nico Vale,Dreaming Hearts,1996,blues,68,347775,FALSE,0.486,0.27,0,-23.538,1,0.281,0.677,0.082,0.041,0.257,78.44,4
IA70kJeCVColuSBzNHtwNs,Electric Rain,Elio Bloom,Endless Love,1995,country,65,336596,FALSE,0.465,0.452,0,-20.122,0,0.041,0.827,0.024,0.294,0.495,107.07,3
fje5AyWoLKT06lQiYtc3tV,Falling Fire Forever,Leo Vale,Summer Shadows,2011,edm,90,220019,FALSE,0.837,0.99,9,-2,1,0.163,0,0.355,0.184,0.462,122.33,4
CvA3BqLH4XYsE7PlSYBXyc,Lost Hearts,Orion Blue,Summer Echo,2026,latin,48,191125,FALSE,0.746,0.823,0,-13.431,1,0.132,0.095,0.017,0.156,0.62,108.71,4
NNE4YayG4SmGP8lfrUIf6Z,Endless Moon Tonight,Elio Rhythm,Silver Echo,2009,indie,74,175595,FALSE,0.554,0.352,10,-22.502,1,0.082,0.548,0.164,0.024,0.502,122.05,4
BYcY9jX8PwzTzsqPSVqnbr,Velvet Dreams Again,Sage River,Broken Love,2019,house,60,227120,FALSE,0.884,0.575,0,-16.743,0,0.013,0.763,0.134,0.081,0.583,121.42,4
xs9a3qtyccDsgEHXJrcgs4,Midnight Signal,Maya Echo,Golden Echo,2017,k-pop,36,167683,FALSE,0.85,0.962,8,-9.224,1,0.033,0,0.057,0.01,0.652,104.11,4
9JeG5jDzPX0wpWBB7PyCfX,Last Sunrise,Riven Beat,Last Love,2025,folk,67,149891,FALSE,0.381,0.245,5,-25.788,0,0.3,0.687,0.043,0.159,0.551,86.15,5
FAPscgWYeZPCjn9IwaSGC8,Endless Stars,Aria Ray,Silent Signal,1997,pop,51,258598,FALSE,0.655,0.708,9,-12.14,1,0.232,0.109,0.221,0.12,0.264,148.99,3
SZjhORxXMM7jjs5o4UGekl,Lost Rain,Aria Ray,Velvet Echo,2011,folk,91,303468,FALSE,0.483,0.431,8,-20.73,0,0.152,0.698,0.059,0.217,0.368,116.4,4
GS4vGDaWGOKSWjrIPZvcLi,Blue Stars,Zara Blue,Neon Dreams,2000,classical,46,155760,FALSE,0.292,0.467,9,-21.101,1,0.088,0.378,0.489,0.189,0.522,93.92,5
DHbeo6HnvweLVk3NsAQbSd,Hidden Waves,Luna Ray,Crystal Journey,2007,country,26,202518,FALSE,0.574,0.458,6,-20.511,0,0.033,0.69,0.211,0.021,0.733,84.77,4
lOsCHZJf8wRKcDy5BGmCIe,Last Dance Again,Orion Moon,Silver Story,2002,pop,62,246984,FALSE,0.816,0.586,9,-17.357,1,0.066,0.675,0.016,0.09,0.641,95.17,5
quFmbOyFM96v6tNhteHOt0,Silent Love,Zara Soul,Last Lights,2000,house,100,181498,FALSE,0.627,0.852,3,-8.809,0,0.104,0.089,0.391,0.272,0.496,106.5,4
ii2tHdPhDuc4UQMEP9VrXi,Midnight Signal,Remy Bloom,Neon Sky,2021,jazz,43,274831,TRUE,0.573,0.117,0,-29.661,0,0.079,0.885,0.336,0.357,0.567,94.44,4
2yUTZPKYOIV7XP7IZrtBeC,Lost Fire,Luna Gray,Northern Shadows,2006,country,51,241996,FALSE,0.567,0.695,2,-15.426,0,0.108,0.294,0.054,0.271,0.896,98.4,3
IqeGnllGoXyev4XRYkc0zW,Neon Journey,Luna Blue,Midnight Lights,2018,house,63,304910,FALSE,0.827,0.838,2,-6.26,0,0.051,0.174,0.026,0.198,0.228,117.22,4
hOU6LwXTXlVZ5fpRUh6hqh,Neon Echo Forever,Milo Stone,Northern Echo,2024,electronic,66,278538,FALSE,0.675,0.832,3,-12.774,0,0.088,0.111,0.083,0.129,0.375,122.93,3
i2TJRoVv61A9KecM37X06R,Blue Shadows,Remy Miles,Last Dance,2004,k-pop,91,191037,FALSE,0.807,0.654,0,-15.884,1,0.115,0,0.026,0.186,0.526,113.96,4
5eQ9kjs9TI9f9XA3T4gL0M,Electric Moon,Sage Stone,Wild Moon,2016,metal,62,300073,TRUE,0.185,0.961,4,-4.479,1,0.105,0.322,0.314,0.057,0.407,128.42,4
pnpDIKVp9goa8l1stMjTMC,Falling Dance,Atlas Hart,Crystal Dance,2013,folk,74,261793,FALSE,0.602,0.269,10,-20.593,0,0.052,0.888,0.018,0.087,0.835,91.97,3
